Date,Hour,Store_ID,Staff_On_Shift,Transactions,Total_Sales,Foot_Traffic
2024-06-24,13,116,3,21,577.22,117
2024-06-24,14,116,2,13,543.2,127
2024-06-24,15,116,3,19,634.11,134
2024-06-24,16,116,4,6,254.58,90
2024-06-24,17,116,3,16,533.01,111
2024-06-24,18,116,3,14,496.15,119
2024-06-24,19,116,3,15,504.06,119
2024-06-24,20,116,5,17,632.3,133
2024-06-24,21,116,5,13,508.19,108
2024-06-24,10,117,4,19,794.08,109
2024-06-24,11,117,3,8,288.43,124
2024-06-24,12,117,3,12,372.27,109
2024-06-24,13,117,3,14,627.95,112
2024-06-24,14,117,2,25,973.19,134
2024-06-24,15,117,2,19,585.54,134
2024-06-24,16,117,4,23,630.63,139
2024-06-24,17,117,4,12,328.66,101
2024-06-24,18,117,2,8,324.4,109
2024-06-24,19,117,4,18,565.88,138
2024-06-24,20,117,5,17,627.9,130
2024-06-24,21,117,5,15,550.12,118
2024-06-24,10,118,2,15,620.17,101
2024-06-24,11,118,2,17,562.47,123
2024-06-24,12,118,3,11,394.34,126
2024-06-24,13,118,2,8,305.62,129
2024-06-24,14,118,5,11,325.39,113
2024-06-24,15,118,5,11,358.17,119
2024-06-24,16,118,2,4,146.83,105
2024-06-24,17,118,5,15,519.08,127
2024-06-24,18,118,3,22,800.11,119
2024-06-24,19,118,3,15,406.37,122
2024-06-24,20,118,4,15,411.53,119
2024-06-24,21,118,5,21,592.46,133
2024-06-24,10,119,4,16,581.03,122
2024-06-24,11,119,3,17,650.41,121
2024-06-24,12,119,5,9,286.49,108
2024-06-24,13,119,2,12,464.04,122
2024-06-24,14,119,2,9,396.98,113
2024-06-24,15,119,3,18,605.39,121
2024-06-24,16,119,2,14,413.38,125
2024-06-24,17,119,5,11,441.75,116
2024-06-24,18,119,3,20,742.26,109
2024-06-24,19,119,4,12,490.92,118
2024-06-24,20,119,4,13,498.13,130
2024-06-24,21,119,5,14,474.17,120
2024-06-24,10,120,5,14,513.12,130
2024-06-24,11,120,2,12,529.61,124
2024-06-24,12,120,4,13,458.36,116
2024-06-24,13,120,2,12,491.97,119
2024-06-24,14,120,5,19,726.13,138
2024-06-24,15,120,3,19,710.25,120
2024-06-24,16,120,3,15,619.43,113
2024-06-24,17,120,5,12,423.44,112
2024-06-24,18,120,2,22,703.22,131
2024-06-24,19,120,4,8,273.67,111
2024-06-24,20,120,5,14,429.47,129
2024-06-24,21,120,4,16,587.07,117
2024-06-24,10,121,4,9,447.46,105
2024-06-24,11,121,5,14,514.28,136
2024-06-24,12,121,3,16,507.4,126
2024-06-24,13,121,4,10,388.16,106
2024-06-24,14,121,3,8,193.18,115
2024-06-24,15,121,4,17,536.4,131
2024-06-24,16,121,2,14,507.59,123
2024-06-24,17,121,3,19,569.38,129
2024-06-24,18,121,4,15,473.39,106
2024-06-24,19,121,3,17,567.95,127
2024-06-24,20,121,5,12,416.83,117
2024-06-24,21,121,3,16,630.44,131
2024-06-24,10,122,3,24,792.49,117
2024-06-24,11,122,2,23,921.31,132
2024-06-24,12,122,4,16,603.16,122
2024-06-24,13,122,5,15,593.13,122
2024-06-24,14,122,4,19,743.31,109
2024-06-24,15,122,2,20,690.51,123
2024-06-24,16,122,2,15,514.47,110
2024-06-24,17,122,2,11,388.08,122
2024-06-24,18,122,2,14,394.72,128
2024-06-24,19,122,3,16,515.11,109
2024-06-24,20,122,5,12,415.08,136
2024-06-24,21,122,2,15,459.32,118
2024-06-24,10,123,4,17,656.99,105
2024-06-24,11,123,5,15,601.91,129
2024-06-24,12,123,2,14,520.51,110
2024-06-24,13,123,2,15,479.94,117
2024-06-24,14,123,4,13,356.69,112
2024-06-24,15,123,5,17,457.35,121
2024-06-24,16,123,2,15,519.69,123
2024-06-24,17,123,2,11,424.08,108
2024-06-24,18,123,4,14,658.77,124
2024-06-24,19,123,5,25,833.21,130
2024-06-24,20,123,3,14,427.36,132
2024-06-24,21,123,3,8,310.33,108
2024-06-24,10,124,5,14,582.53,117
2024-06-24,11,124,5,15,514.78,113
2024-06-24,12,124,2,14,423.49,122
2024-06-24,13,124,3,16,596.14,137
2024-06-24,14,124,2,11,444.57,96
2024-06-24,15,124,4,20,701.91,128
2024-06-24,16,124,3,12,390.79,113
2024-06-24,17,124,2,12,386.02,97
2024-06-24,18,124,3,7,269.17,96
2024-06-24,19,124,5,11,393.86,112
2024-06-24,20,124,5,11,314.16,122
2024-06-24,21,124,4,9,280.37,112
2024-06-24,10,125,5,15,583.53,123
2024-06-24,11,125,4,14,445.13,121
2024-06-24,12,125,2,20,721.95,117
2024-06-24,13,125,3,14,534.87,124
2024-06-24,14,125,2,15,516.99,115
2024-06-24,15,125,3,11,337.19,103
2024-06-24,16,125,4,22,835.9,122
2024-06-24,17,125,2,15,624.66,122
2024-06-24,18,125,5,10,377.75,119
2024-06-24,19,125,2,20,542.41,133
2024-06-24,20,125,2,10,358.74,135
2024-06-24,21,125,4,18,590.59,118
2024-06-24,10,126,5,11,437.44,112
2024-06-24,11,126,5,9,212.82,100
2024-06-24,12,126,2,11,459.05,111
2024-06-24,13,126,5,13,447.43,133
2024-06-24,14,126,3,21,746.25,123
2024-06-24,15,126,5,11,437.38,126
2024-06-24,16,126,2,22,619.85,123
2024-06-24,17,126,2,13,440.27,106
2024-06-24,18,126,5,22,811.59,121
2024-06-24,19,126,5,16,552.74,142
2024-06-24,20,126,5,14,467.94,111
2024-06-24,21,126,3,11,345.29,113
2024-06-24,10,127,4,14,584.97,116
2024-06-24,11,127,2,14,443.71,131
2024-06-24,12,127,4,15,568.45,141
2024-06-24,13,127,4,13,567.62,121
2024-06-24,14,127,5,6,273.0,98
2024-06-24,15,127,2,19,665.86,130
2024-06-24,16,127,5,11,402.83,118
2024-06-24,17,127,5,19,641.54,115
2024-06-24,18,127,5,17,538.06,119
2024-06-24,19,127,4,12,468.34,106
2024-06-24,20,127,5,19,828.95,131
2024-06-24,21,127,4,12,409.8,124
2024-06-24,10,128,3,18,767.22,125
2024-06-24,11,128,3,13,476.79,125
2024-06-24,12,128,3,12,524.75,121
2024-06-24,13,128,4,17,732.34,128
2024-06-24,14,128,2,17,560.3,102
2024-06-24,15,128,5,17,610.45,141
2024-06-24,16,128,5,12,457.78,129
2024-06-24,17,128,5,14,486.74,126
2024-06-24,18,128,3,15,506.07,102
2024-06-24,19,128,3,10,307.13,118
2024-06-24,20,128,2,12,401.29,118
2024-06-24,21,128,2,10,409.41,112
2024-06-25,10,101,5,11,345.48,116
2024-06-25,11,101,4,19,714.97,127
2024-06-25,12,101,5,23,946.72,142
2024-06-25,13,101,3,11,450.92,124
2024-06-25,14,101,3,21,800.84,122
2024-06-25,15,101,2,22,686.28,122
2024-06-25,16,101,2,18,565.43,126
2024-06-25,17,101,5,13,499.0,124
2024-06-25,18,101,3,13,389.77,119
2024-06-25,19,101,4,9,310.0,124
2024-06-25,20,101,5,19,744.31,110
2024-06-25,21,101,5,13,337.63,132
2024-06-25,10,102,5,6,201.3,114
2024-06-25,11,102,3,19,883.36,142
2024-06-25,12,102,4,15,533.9,133
2024-06-25,13,102,4,13,546.83,116
2024-06-25,14,102,2,20,719.5,126
2024-06-25,15,102,5,19,813.72,143
2024-06-25,16,102,5,11,470.72,115
2024-06-25,17,102,5,11,387.72,112
2024-06-25,18,102,4,11,416.8,118
2024-06-25,19,102,5,19,844.47,128
2024-06-25,20,102,2,17,529.91,126
2024-06-25,21,102,5,15,610.57,120
2024-06-25,10,103,2,13,467.32,127
2024-06-25,11,103,4,8,245.69,110
2024-06-25,12,103,5,16,609.94,121
2024-06-25,13,103,2,8,297.0,98
2024-06-25,14,103,5,11,421.95,110
2024-06-25,15,103,4,11,292.89,123
2024-06-25,16,103,4,9,216.81,107
2024-06-25,17,103,4,23,749.51,131
2024-06-25,18,103,2,15,488.0,101
2024-06-25,19,103,2,14,451.02,129
2024-06-25,20,103,3,13,496.01,113
2024-06-25,21,103,4,13,515.13,121
2024-06-25,10,104,5,11,379.4,128
2024-06-25,11,104,5,23,748.49,114
2024-06-25,12,104,4,13,414.61,123
2024-06-25,13,104,2,20,679.52,116
2024-06-25,14,104,2,8,235.56,109
2024-06-25,15,104,5,14,571.16,114
2024-06-25,16,104,3,13,481.64,147
2024-06-25,17,104,3,13,537.59,121
2024-06-25,18,104,5,16,509.17,121
2024-06-25,19,104,2,8,289.32,99
2024-06-25,20,104,4,15,691.7,110
2024-06-25,21,104,3,14,619.07,119
2024-06-25,10,105,4,14,592.55,106
2024-06-25,11,105,3,21,611.65,128
2024-06-25,12,105,4,10,274.84,89
2024-06-25,13,105,3,14,563.05,142
2024-06-25,14,105,5,11,380.27,107
2024-06-25,15,105,5,14,470.06,122
2024-06-25,16,105,5,13,480.55,130
2024-06-25,17,105,2,11,275.3,130
2024-06-25,18,105,5,17,641.97,124
2024-06-25,19,105,4,15,537.57,119
2024-06-25,20,105,2,14,636.81,122
2024-06-25,21,105,2,7,243.5,117
2024-06-25,10,106,2,12,378.98,111
2024-06-25,11,106,3,14,571.94,134
2024-06-25,12,106,4,13,419.04,135
2024-06-25,13,106,4,21,855.19,117
2024-06-25,14,106,3,8,291.54,125
2024-06-25,15,106,2,13,491.38,138
2024-06-25,16,106,2,14,621.66,117
2024-06-25,17,106,5,18,626.58,122
2024-06-25,18,106,3,15,383.62,133
2024-06-25,19,106,3,10,358.57,125
2024-06-25,20,106,3,11,317.2,116
2024-06-25,21,106,4,15,512.91,112
2024-06-25,10,107,2,18,619.14,110
2024-06-25,11,107,5,16,653.45,113
2024-06-25,12,107,4,8,258.81,108
2024-06-25,13,107,3,26,1060.15,130
2024-06-25,14,107,5,16,609.91,116
2024-06-25,15,107,2,11,307.25,136
2024-06-25,16,107,2,16,536.97,120
2024-06-25,17,107,4,13,468.58,118
2024-06-25,18,107,3,16,721.15,106
2024-06-25,19,107,3,11,306.5,107
2024-06-25,20,107,3,16,582.06,111
2024-06-25,21,107,5,16,547.98,114
2024-06-25,10,108,2,10,366.91,124
2024-06-25,11,108,5,11,469.66,136
2024-06-25,12,108,4,19,837.6,124
2024-06-25,13,108,3,14,435.04,120
2024-06-25,14,108,2,15,498.82,132
2024-06-25,15,108,5,13,461.45,118
2024-06-25,16,108,5,12,396.07,114
2024-06-25,17,108,4,18,612.42,132
2024-06-25,18,108,3,15,503.49,115
2024-06-25,19,108,3,22,707.62,121
2024-06-25,20,108,3,12,488.31,117
2024-06-25,21,108,2,11,415.26,122
2024-06-25,10,109,4,17,672.66,116
2024-06-25,11,109,3,9,231.88,112
2024-06-25,12,109,2,12,505.26,125
2024-06-25,13,109,5,17,537.88,143
2024-06-25,14,109,2,21,709.88,138
2024-06-25,15,109,2,13,458.87,101
2024-06-25,16,109,4,11,309.95,106
2024-06-25,17,109,4,9,299.32,116
2024-06-25,18,109,4,14,503.69,114
2024-06-25,19,109,5,9,256.36,108
2024-06-25,20,109,3,14,456.36,120
2024-06-25,21,109,5,12,394.35,113
2024-06-25,10,110,2,21,745.84,125
2024-06-25,11,110,2,16,467.97,126
2024-06-25,12,110,5,7,200.52,98
2024-06-25,13,110,5,9,316.48,102
2024-06-25,14,110,3,13,370.01,105
2024-06-25,15,110,4,12,347.75,133
2024-06-25,16,110,3,11,461.51,113
2024-06-25,17,110,5,25,781.41,131
2024-06-25,18,110,2,23,943.0,109
2024-06-25,19,110,5,15,451.78,115
2024-06-25,20,110,2,12,444.67,120
2024-06-25,21,110,2,11,413.43,95
2024-06-25,10,111,4,15,450.71,104
2024-06-25,11,111,3,15,530.38,121
2024-06-25,12,111,3,14,438.92,133
2024-06-25,13,111,5,19,778.02,129
2024-06-25,14,111,3,16,503.53,117
2024-06-25,15,111,5,14,600.66,102
2024-06-25,16,111,4,18,569.3,110
2024-06-25,17,111,2,10,339.25,111
2024-06-25,18,111,2,11,407.7,118
2024-06-25,19,111,4,12,412.53,114
2024-06-25,20,111,5,13,503.8,115
2024-06-25,21,111,5,16,549.49,126
2024-06-25,10,112,5,14,427.09,103
2024-06-25,11,112,3,22,702.9,142
2024-06-25,12,112,2,10,326.79,118
2024-06-25,13,112,2,21,819.2,117
2024-06-25,14,112,4,15,484.6,132
2024-06-25,15,112,4,19,784.03,150
2024-06-25,16,112,5,20,625.45,110
2024-06-25,17,112,4,16,682.49,114
2024-06-25,18,112,2,22,860.09,121
2024-06-25,19,112,4,11,438.41,139
2024-06-25,20,112,5,10,339.35,131
2024-06-25,21,112,3,13,426.91,118
2024-06-25,10,113,3,13,420.3,136
2024-06-25,11,113,5,10,366.59,108
2024-06-25,12,113,5,16,523.69,103
2024-06-25,13,113,3,18,558.02,128
2024-06-25,14,113,5,16,478.81,135
2024-06-25,15,113,2,21,491.34,122
2024-06-25,16,113,3,16,506.45,130
2024-06-25,17,113,2,9,300.22,106
2024-06-25,18,113,5,18,713.64,116
2024-06-25,19,113,2,13,488.78,133
2024-06-25,20,113,3,11,349.82,124
2024-06-25,21,113,5,14,537.94,114
2024-06-25,10,114,4,16,552.33,119
2024-06-25,11,114,3,16,514.82,110
2024-06-25,12,114,3,18,529.04,107
2024-06-25,13,114,4,12,393.12,112
2024-06-25,14,114,3,13,420.77,101
2024-06-25,15,114,4,5,168.74,113
2024-06-25,16,114,2,13,446.99,114
2024-06-25,17,114,3,10,295.06,125
2024-06-25,18,114,4,20,732.39,121
2024-06-25,19,114,5,17,774.3,123
2024-06-25,20,114,2,14,544.41,121
2024-06-25,21,114,5,18,458.36,121
2024-06-25,10,115,5,19,784.67,103
2024-06-25,11,115,3,18,711.69,120
2024-06-25,12,115,2,8,202.04,113
2024-06-25,13,115,4,18,420.38,126
2024-06-25,14,115,4,15,486.54,122
2024-06-25,15,115,4,13,412.9,104
2024-06-25,16,115,5,14,478.92,118
2024-06-25,17,115,4,13,474.33,127
2024-06-25,18,115,5,15,475.41,141
2024-06-25,19,115,2,23,713.2,144
2024-06-25,20,115,3,10,325.55,127
2024-06-25,21,115,5,15,628.25,130
2024-06-25,10,116,3,13,435.34,112
2024-06-25,11,116,5,10,349.29,112
2024-06-25,12,116,4,9,331.39,114
2024-06-25,13,116,3,8,250.33,97
2024-06-25,14,116,4,10,288.91,108
2024-06-25,15,116,3,13,382.84,116
2024-06-25,16,116,3,21,674.8,124
2024-06-25,17,116,2,13,411.63,131
2024-06-25,18,116,3,10,375.43,108
2024-06-25,19,116,2,10,326.15,108
2024-06-25,20,116,4,19,723.06,121
2024-06-25,21,116,5,10,378.42,142
2024-06-25,10,117,4,7,268.38,117
2024-06-25,11,117,2,10,334.83,117
2024-06-25,12,117,2,19,549.7,136
2024-06-25,13,117,4,12,435.82,113
2024-06-25,14,117,5,18,676.86,125
2024-06-25,15,117,5,12,392.72,116
2024-06-25,16,117,4,15,472.83,140
2024-06-25,17,117,4,14,550.1,129
2024-06-25,18,117,2,17,558.34,129
2024-06-25,19,117,4,12,410.14,120
2024-06-25,20,117,3,15,587.38,104
2024-06-25,21,117,2,9,241.98,119
2024-06-25,10,118,4,17,680.99,127
2024-06-25,11,118,3,18,711.77,132
2024-06-25,12,118,2,14,572.89,106
2024-06-25,13,118,4,16,505.01,122
2024-06-25,14,118,5,14,485.48,123
2024-06-25,15,118,2,11,461.56,118
2024-06-25,16,118,4,19,617.64,129
2024-06-25,17,118,4,16,568.11,125
2024-06-25,18,118,4,12,452.61,119
2024-06-25,19,118,2,13,376.14,103
2024-06-25,20,118,5,15,559.11,133
2024-06-25,21,118,4,12,374.4,112
2024-06-25,10,119,5,13,432.97,102
2024-06-25,11,119,3,14,449.81,118
2024-06-25,12,119,3,9,372.42,125
2024-06-25,13,119,4,16,462.03,111
2024-06-25,14,119,3,13,451.35,123
2024-06-25,15,119,5,12,451.77,108
2024-06-25,16,119,4,13,405.39,106
2024-06-25,17,119,3,16,623.43,114
2024-06-25,18,119,2,14,534.28,88
2024-06-25,19,119,2,20,619.45,111
2024-06-25,20,119,4,13,487.91,105
2024-06-25,21,119,5,18,693.06,119
2024-06-25,10,120,4,11,389.36,129
2024-06-25,11,120,2,7,251.82,128
2024-06-25,12,120,3,20,722.36,110
2024-06-25,13,120,3,11,330.4,127
2024-06-25,14,120,5,8,285.67,138
2024-06-25,15,120,2,14,469.83,122
2024-06-25,16,120,3,12,361.12,119
2024-06-25,17,120,4,13,548.83,104
2024-06-25,18,120,5,13,459.88,115
2024-06-25,19,120,5,22,818.77,137
2024-06-25,20,120,3,13,416.82,107
2024-06-25,21,120,2,14,405.56,134
2024-06-25,10,121,4,13,383.03,127
2024-06-25,11,121,2,12,397.36,113
2024-06-25,12,121,2,7,291.33,114
2024-06-25,13,121,4,16,608.92,133
2024-06-25,14,121,5,17,741.55,130
2024-06-25,15,121,4,12,325.19,101
2024-06-25,16,121,2,14,515.48,133
2024-06-25,17,121,5,10,292.84,124
2024-06-25,18,121,2,12,389.82,109
2024-06-25,19,121,2,16,516.26,107
2024-06-25,20,121,2,11,375.31,93
2024-06-25,21,121,4,12,473.02,125
2024-06-25,10,122,2,13,506.72,118
2024-06-25,11,122,5,7,299.38,133
2024-06-25,12,122,3,13,542.13,130
2024-06-25,13,122,5,22,795.05,111
2024-06-25,14,122,3,19,617.25,120
2024-06-25,15,122,2,17,515.39,121
2024-06-25,16,122,4,20,613.41,133
2024-06-25,17,122,3,19,799.33,115
2024-06-25,18,122,2,15,527.81,128
2024-06-25,19,122,5,13,433.18,115
2024-06-25,20,122,3,10,319.76,104
2024-06-25,21,122,5,12,486.31,131
2024-06-25,10,123,2,11,410.04,110
2024-06-25,11,123,2,15,497.43,108
2024-06-25,12,123,3,19,622.23,133
2024-06-25,13,123,3,15,381.27,138
2024-06-25,14,123,5,18,585.71,104
2024-06-25,15,123,5,14,452.77,121
2024-06-25,16,123,3,18,724.39,122
2024-06-25,17,123,4,22,731.62,135
2024-06-25,18,123,2,12,462.46,120
2024-06-25,19,123,3,18,649.92,130
2024-06-25,20,123,2,15,422.52,122
2024-06-25,21,123,5,9,227.0,110
2024-06-25,10,124,2,14,452.37,134
2024-06-25,11,124,5,9,396.67,111
2024-06-25,12,124,3,7,233.86,106
2024-06-25,13,124,2,18,672.3,123
2024-06-25,14,124,4,21,851.85,138
2024-06-25,15,124,2,11,453.54,104
2024-06-25,16,124,3,9,267.04,121
2024-06-25,17,124,2,13,509.41,125
2024-06-25,18,124,2,10,411.47,110
2024-06-25,19,124,2,12,548.7,124
2024-06-25,20,124,3,20,650.41,119
2024-06-25,21,124,4,18,749.65,132
2024-06-25,10,125,2,18,616.09,126
2024-06-25,11,125,2,7,231.19,116
2024-06-25,12,125,2,16,559.37,126
2024-06-25,13,125,3,18,535.2,125
2024-06-25,14,125,5,11,377.14,109
2024-06-25,15,125,2,10,415.39,103
2024-06-25,16,125,2,16,570.3,119
2024-06-25,17,125,4,18,601.21,135
2024-06-25,18,125,2,22,861.73,111
2024-06-25,19,125,2,10,342.34,122
2024-06-25,20,125,2,17,506.32,135
2024-06-25,21,125,2,14,524.05,117
2024-06-25,10,126,3,17,498.02,116
2024-06-25,11,126,3,9,366.51,109
2024-06-25,12,126,3,16,543.11,125
2024-06-25,13,126,5,10,339.86,125
2024-06-25,14,126,2,15,583.2,102
2024-06-25,15,126,2,6,267.28,98
2024-06-25,16,126,5,13,425.97,99
2024-06-25,17,126,4,7,198.84,110
2024-06-25,18,126,5,10,348.15,107
2024-06-25,19,126,3,13,441.78,118
2024-06-25,20,126,5,15,521.53,145
2024-06-25,21,126,2,10,367.54,108
2024-06-25,10,127,5,14,509.75,109
2024-06-25,11,127,3,14,482.98,130
2024-06-25,12,127,3,10,396.36,119
2024-06-25,13,127,3,16,587.05,118
2024-06-25,14,127,5,21,727.25,113
2024-06-25,15,127,2,8,270.13,108
2024-06-25,16,127,2,12,418.2,123
2024-06-25,17,127,2,15,519.57,113
2024-06-25,18,127,5,21,736.68,136
2024-06-25,19,127,4,23,837.35,128
2024-06-25,20,127,4,15,504.3,108
2024-06-25,21,127,2,14,511.05,135
2024-06-25,10,128,3,12,435.26,124
2024-06-25,11,128,2,15,414.21,126
2024-06-25,12,128,4,15,615.61,117
2024-06-25,13,128,5,15,645.15,116
2024-06-25,14,128,3,16,639.75,122
2024-06-25,15,128,5,13,437.8,102
2024-06-25,16,128,3,12,451.59,119
2024-06-25,17,128,5,13,464.24,115
2024-06-25,18,128,4,20,655.02,120
2024-06-25,19,128,3,11,359.28,118
2024-06-25,20,128,3,14,569.38,116
2024-06-25,21,128,3,15,463.67,140
2024-06-26,10,101,4,8,323.8,114
2024-06-26,11,101,3,17,642.88,130
2024-06-26,12,101,3,9,383.48,108
2024-06-26,13,101,2,17,661.07,122
2024-06-26,14,101,4,17,632.09,117
2024-06-26,15,101,4,16,515.78,118
2024-06-26,16,101,2,12,345.64,119
2024-06-26,17,101,5,21,806.83,100
2024-06-26,18,101,4,10,343.59,122
2024-06-26,19,101,3,12,435.51,128
2024-06-26,20,101,4,13,579.91,118
2024-06-26,21,101,2,13,437.28,118
2024-06-26,10,102,5,20,688.44,129
2024-06-26,11,102,3,20,639.59,130
2024-06-26,12,102,5,13,338.45,122
2024-06-26,13,102,5,8,273.27,120
2024-06-26,14,102,5,15,540.34,133
2024-06-26,15,102,5,21,874.93,152
2024-06-26,16,102,5,12,460.83,134
2024-06-26,17,102,3,13,421.29,108
2024-06-26,18,102,4,11,342.52,117
2024-06-26,19,102,4,11,335.32,113
2024-06-26,20,102,2,22,797.88,142
2024-06-26,21,102,4,14,497.03,118
2024-06-26,10,103,5,16,573.43,111
2024-06-26,11,103,4,10,384.69,109
2024-06-26,12,103,3,12,402.25,110
2024-06-26,13,103,4,11,405.02,117
2024-06-26,14,103,3,16,420.04,125
2024-06-26,15,103,3,17,598.39,111
2024-06-26,16,103,5,15,438.08,139
2024-06-26,17,103,2,20,702.2,136
2024-06-26,18,103,4,8,392.46,121
2024-06-26,19,103,4,21,592.97,126
2024-06-26,20,103,2,13,396.06,104
2024-06-26,21,103,2,18,646.23,119
2024-06-26,10,104,4,14,553.06,117
2024-06-26,11,104,2,17,541.7,117
2024-06-26,12,104,5,15,548.08,131
2024-06-26,13,104,5,11,470.13,133
2024-06-26,14,104,5,15,569.91,131
2024-06-26,15,104,3,18,537.82,123
2024-06-26,16,104,4,17,447.41,143
2024-06-26,17,104,4,13,460.95,124
2024-06-26,18,104,5,9,311.71,121
2024-06-26,19,104,2,11,358.71,105
2024-06-26,20,104,3,16,548.63,119
2024-06-26,21,104,4,14,587.71,104
2024-06-26,10,105,4,12,371.51,119
2024-06-26,11,105,3,14,562.98,115
2024-06-26,12,105,3,17,648.17,119
2024-06-26,13,105,4,18,638.38,139
2024-06-26,14,105,2,17,500.64,115
2024-06-26,15,105,2,14,572.18,118
2024-06-26,16,105,4,16,667.65,133
2024-06-26,17,105,4,11,361.8,118
2024-06-26,18,105,4,14,519.34,125
2024-06-26,19,105,4,10,309.21,106
2024-06-26,20,105,2,12,452.64,118
2024-06-26,21,105,4,14,473.51,114
2024-06-26,10,106,5,9,304.02,117
2024-06-26,11,106,5,16,531.4,134
2024-06-26,12,106,5,14,591.38,135
2024-06-26,13,106,4,19,540.18,130
2024-06-26,14,106,2,20,634.02,109
2024-06-26,15,106,4,8,324.85,122
2024-06-26,16,106,5,8,207.39,122
2024-06-26,17,106,4,18,753.04,117
2024-06-26,18,106,3,13,526.02,132
2024-06-26,19,106,2,11,371.59,130
2024-06-26,20,106,3,15,486.56,142
2024-06-26,21,106,3,13,499.96,134
2024-06-26,10,107,5,9,250.69,105
2024-06-26,11,107,2,18,566.78,103
2024-06-26,12,107,4,17,717.97,119
2024-06-26,13,107,3,9,298.04,111
2024-06-26,14,107,5,13,476.38,123
2024-06-26,15,107,2,14,443.81,120
2024-06-26,16,107,5,11,319.3,113
2024-06-26,17,107,4,9,321.66,112
2024-06-26,18,107,3,14,389.7,103
2024-06-26,19,107,5,14,460.4,137
2024-06-26,20,107,2,17,523.9,126
2024-06-26,21,107,2,5,186.77,111
2024-06-26,10,108,4,18,662.95,118
2024-06-26,11,108,5,8,276.96,105
2024-06-26,12,108,4,12,400.31,117
2024-06-26,13,108,4,15,507.94,110
2024-06-26,14,108,4,18,722.38,135
2024-06-26,15,108,3,16,539.02,108
2024-06-26,16,108,5,17,490.26,135
2024-06-26,17,108,3,12,589.02,115
2024-06-26,18,108,5,11,385.89,110
2024-06-26,19,108,3,19,702.74,117
2024-06-26,20,108,5,16,525.97,136
2024-06-26,21,108,4,13,469.26,122
2024-06-26,10,109,4,17,643.31,111
2024-06-26,11,109,4,17,560.12,131
2024-06-26,12,109,5,16,509.27,115
2024-06-26,13,109,5,12,418.85,129
2024-06-26,14,109,4,18,619.86,114
2024-06-26,15,109,4,7,248.43,109
2024-06-26,16,109,5,11,379.14,110
2024-06-26,17,109,5,26,656.89,126
2024-06-26,18,109,3,14,476.56,149
2024-06-26,19,109,5,8,272.61,115
2024-06-26,20,109,2,12,334.56,114
2024-06-26,21,109,3,13,487.62,106
2024-06-26,10,110,3,17,450.44,131
2024-06-26,11,110,3,18,671.53,118
2024-06-26,12,110,4,15,518.43,122
2024-06-26,13,110,3,14,539.56,134
2024-06-26,14,110,5,8,264.91,125
2024-06-26,15,110,5,16,626.95,140
2024-06-26,16,110,2,12,391.81,111
2024-06-26,17,110,2,14,539.62,130
2024-06-26,18,110,4,14,554.86,96
2024-06-26,19,110,5,19,687.49,130
2024-06-26,20,110,5,13,457.65,126
2024-06-26,21,110,4,19,659.11,117
2024-06-26,10,111,4,10,356.23,103
2024-06-26,11,111,3,17,558.15,121
2024-06-26,12,111,2,17,724.05,129
2024-06-26,13,111,2,14,460.76,121
2024-06-26,14,111,5,9,258.87,123
2024-06-26,15,111,4,13,358.5,108
2024-06-26,16,111,5,16,539.5,140
2024-06-26,17,111,3,13,512.47,102
2024-06-26,18,111,2,13,363.34,116
2024-06-26,19,111,4,14,473.1,122
2024-06-26,20,111,3,14,388.27,118
2024-06-26,21,111,5,16,582.96,127
2024-06-26,10,112,4,12,383.62,108
2024-06-26,11,112,3,9,281.02,101
2024-06-26,12,112,3,18,601.34,122
2024-06-26,13,112,5,21,810.48,135
2024-06-26,14,112,2,15,574.16,114
2024-06-26,15,112,4,16,573.77,136
2024-06-26,16,112,4,14,474.7,109
2024-06-26,17,112,3,13,437.58,126
2024-06-26,18,112,2,12,454.63,124
2024-06-26,19,112,5,13,544.47,132
2024-06-26,20,112,3,15,419.1,136
2024-06-26,21,112,5,16,517.12,105
2024-06-26,10,113,4,18,357.63,131
2024-06-26,11,113,5,14,514.2,135
2024-06-26,12,113,3,12,564.26,116
2024-06-26,13,113,4,15,626.14,125
2024-06-26,14,113,5,18,645.0,111
2024-06-26,15,113,4,15,591.22,126
2024-06-26,16,113,5,16,420.27,130
2024-06-26,17,113,4,14,462.88,112
2024-06-26,18,113,5,19,619.5,116
2024-06-26,19,113,4,17,685.75,137
2024-06-26,20,113,3,13,433.74,130
2024-06-26,21,113,3,19,746.97,138
2024-06-26,10,114,5,15,635.29,137
2024-06-26,11,114,3,16,431.98,111
2024-06-26,12,114,2,18,582.55,137
2024-06-26,13,114,4,14,449.97,124
2024-06-26,14,114,3,19,595.17,107
2024-06-26,15,114,5,16,548.8,128
2024-06-26,16,114,5,15,626.1,132
2024-06-26,17,114,4,14,452.49,135
2024-06-26,18,114,5,21,593.91,124
2024-06-26,19,114,4,12,406.44,104
2024-06-26,20,114,2,13,503.05,134
2024-06-26,21,114,5,5,147.21,100
2024-06-26,10,115,3,17,715.43,103
2024-06-26,11,115,4,16,450.43,134
2024-06-26,12,115,2,7,274.06,127
2024-06-26,13,115,4,21,809.61,128
2024-06-26,14,115,2,11,331.01,110
2024-06-26,15,115,2,12,484.65,115
2024-06-26,16,115,4,14,513.22,119
